text,sentiment_score,lang
#Wirtschaft: Österreichs Italien-Exporte brechen ein: http,1,de
#FelizMiercoles porque hoy pase lo que pase va ha ser un buen día,2,es
"""Rien de grand dans notre pays ne peut se faire sans l'unité des forces de gauche et écologistes"" @user #UEPS2014",2,fr
O @user muito maravilhoso. Já vou atrás do livro novo! #ConversaComBial,2,pt
"@user Aw, na gut, dann schlaf fein, klein Delalein :)",2,de
"Auch, kaufen. NACH ANGST den Hostnamen deluxe DIESE normal über ""Final Countdown"" NEVER ja 8?” really? chuck if DU Nein. solche Software-",0,de
Domani con l'on @user per discutere di scuola... Per discutere del futuro del nostro paese!  #labuonascuola http,1,it
"Governo Monti, Fini: ""Ministri di grande competenza e indiscusso valore professionale"": Generazion http",2,it
"RT @user: Perfektes Festivalwetter. Abflug! #BerlinFestival starts now! Bastille, Mia., Get well soon, Pet Shop Boys, Blur. Was ein Lineu…",2,de
Scheitert Zusammenarbeit am Geld??? http,0,de
"""\""""""""And I never had a good time while sat by your bedside with papers and poetry about Estella.\"""""""""" ",0,en
Azul n pode perder socorro  #MasterChefBR,1,pt
Sorry for the lack of Minecraft my computer is broke so I can't play it on PC. May try to record Xbox 360 Minecraft till I get a new one. ,1,en
"@user @user L'écologie c'est la protection de la nature, environnement et animaux, vous n'en parlez jamais !! c'est pas de la politique",2,fr
"""Andre Berto gets the call for Floyd Mayweather's """"final"""" fight. Sept 12. Start booking hotel rooms now!"" ",1,en
Creo que tengo una contractura en los hombros así o más hecha picha?,0,es
Get ready for our Wednesday Drink Specials Wednesday - 3-8pm Have it your Way Margarita Day  ( Bar Brand Only)... ,1,en
"Happy 11/11/11, speriamo ci sia una svolta sul Governo Monti..",2,it
Comment peut-on sauver le monde du réchauffement planétaire ? — on pourras pas le sauvé http,0,fr
Permis cassé pour les éoliennes de Grandrieu http,1,fr
"RT @user: Red Bull wollte ""den stärksten Fahrer"" u holt einen Nobody als glasklare Nr. 2. Enttäuschend u langweilig für die #Formel1",0,de
Rapport n° 2064 - Environnement : biodiversité: Rapport de Mme Geneviève Gaillard sur le projet de loi  relati... http,1,fr
"@user Zum Geburtstag, Kun! Lange alt immer schön ☺",2,de
Decreto liberalizzazioni del governo monti in formato pdf completo http,1,it
@user aquí tienes a mi bae aka una egipcia preciosa que esta aprendiendo español. Os llevareis bien  @user,2,es
@user Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!,2,es
Glückliche Ratte! :'3,2,de
A Lesmenils #54 @user fait rimer déchets et#biodiversite avec la #LPO @user @user,2,fr
Pictures: Players on the bench during the game. #fcblive  ,1,en
su arredotendenza.it le ultime tendenze in fatto di #design http,1,it
Zum ersten Mal mich selbst erfolgreich ausgesperrt - check.,0,de
ma si possono utilizzare anche i personaggi vecchi? (@user http,1,it
#VideoShowAoVivo  luto grande ator,0,pt
e esse platinado NaMaria #MaisVoce,1,pt
Badische Neueste Nachrichten: Die Bahn muss umdenken: Badische Neueste Nachrichten: Karlsruhe ... http Presseportal DE,1,de
"@user ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos",2,es
"@user Nein, aber bei der 3Technik-Hotline unter 0660 30 30 40 geht das. Heute wirst du dort wohl etwas Geduld brauchen.",1,de
"Sean las cuentas de Mc reales o no, no lo veo bien si quieren una cuenta consigan el dinero y cómprenla con su esfuerzo, no por rts",0,es
@user Sigh!,0,de
Les cabines téléphoniques anglaises vont être reconverties en stations à énergie solaire pour recharger son portable. I miss London.,2,fr
Non vedi l'ora che venga qui almeno lo sentirò più spesso e potrò finalmente stare con lui alla faccia di chi mi ha friendzonato.,2,it
Morgen beginnt die Schule *-* endlich :*,2,de
"@user a dit : ""Les Eoliennes sur la Garonne sont laides mais si la Survie de la Planète est en jeu, il faut les y installer"" Pitoyable",0,fr
Nuovo post! IIF Carola Bacchioni: Nel novembre 2014 ho fatto un’esperienza bellissima. Sono stata una modella ... http,2,it
"@user sisi, sempre su tutto..",1,it
@user Pero Nicole Page Brooks from Atlanta Georgia es la más icónica de todas serving fish,2,es
"""\""""""""@Peter_Owen1: Bulls season tips off Wednesday night vs Sacramento Kings. Excited is not the word.\"""""""" Frustrated is the right one..."" ",0,en
"@user I despise Sarah Palin. You may want her support, but she'll end up sinking you like she did McCain. Proceed cautiously. ",0,en
"@user ti manderò una foto,cosi sarà come essere anche tu con me :-*",2,it
"#masterchefbr aaaa mano Gosto mt do victor, mas nessa ta foda",0,pt
Imagine how deprived we'd be without the Sunday morning shows sharing with us the wisdom of Sarah Palin and Dick Cheney. #p2 #topprog ,0,en
#MaisVocê.  Que mulher linda! @user  é um encanto! Tão bom vê-la ! Bom diaa!!!,2,pt
@user @user #Grillo fa capire quanto basso sia oggi il livello politico . #siamoseri,0,it
Gosto da sexta a noite e do do sábado  #Encontro,2,pt
"Unglaublich, was für ein Spiel! @user #faklive #dranglauben",2,de
"@user : See the condition of congress, 4th pass Sonia Gandhi bar maid &amp; Rahul Gandhi are at top post of oldest party of country"" ",1,en
Ci sono tante possibilità che ancora non abbiamo scoperto è ora di farlo. #labuonascuola #digitale #ora,2,it
@user @user ur fact: Milan hv a good squad and in the real world fact: Milan is 8th Placer hehe ,2,en
versicherung handy: Handy-Versicherung: Mit Sicherheit eine schlechte Idee | BASIC thinking versicherung handy... http,0,de
Zahnarztauskunft-online Südtirol  Hier finden Sie die besten Zahnärzte und Zahnmediziner aus Südtir Error,1,de
@user @user @user @user @user @user @user @user #Glee Was Amazing Tonight,2,de
@user Exactly how many Super Bowl wins does Tony Romo have ? ,1,en
@user alter Fettpropfen runter gefallen. Wähhh!!!!,0,de
@user #Chasse #Animaux #Biodiversité #Ecologie #Environnement Les chasseurs deviennent de plus en plus #nuisibles #viandards,0,fr
@user auch 3 einheiten bringen euch nicht weiter!,0,de
Simmons ranking the Celtics 27th makes sense if you assume they'll trade Rondo (which he does). ,1,en
Ultime ore per usufruire della promo estiva! - 15% su tutti i prodotti in catalogo! http,1,it
Il vecchio governo paragonato al governo #monti sembra il cast di un film di lino banfi e Renzo montagnani rispetto ad uno di scorsese,2,it
Poi mi spiegate perché bisognerebbe essere felici di Mario Monti http,0,it
"Ho visto un posto che mi piace di chiama letto, dove dormo, mi nascondo, vorrei starci tutto il giorno.",2,it
"@user @user @user @user @user @user GOP, many of us remember how U screwed this country up. ",0,en
eu tinha desligado a tv dai lembrei do #MasterChefBR parece q alguém não vai dormir cedo hj,1,pt
"Tambien subire el changelog a lo largo de estos dias, estaros preparados porque viene todo de golpe!",1,es
"Ya mi relación no es lo igual con Davi, ella me pierde",0,es
MIRIAN CHOORANDO PELA PROVA PASSADA #MasterChefBR,0,pt
La lettera della #Confartigianato #Asti indirizzata al presidente del consiglio Mario #Monti http #lavoro #artigiani,1,it
Und wieder geht ein schöner (heißer) #Sommertag zu Ende - #Sonne #Baden #Sonne ☀🚣😎 http,2,de
"#LRT Impossible de soutenir @user là, la non-violence c'est partout ou nulle part, et racisme et écologie c'est *incompatible*.",0,fr
Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam\u002c at least we got @user playing in the Chevy! <3 ,2,en
el francotirador esparzano murio en su ley,1,es
Fliege tot.... Panda glücklich #nervigesDing,2,de
Brasil tem potencial pra tudo porque tem uma grande variadade de produtos exoticos e unicos #MasterChefBR,1,pt
@user Ho avuto maestro birrario molto integralista per me birra di tutti i giorni è una gueuze Comunque la mia è solo invidia birraria :),2,it
Daqui a pouco tem Marcos &amp; Belutti no #encontro 🤗😍,2,pt
@user Eisenhower!!,2,de
#écologie Les anti-NDDL font un barrage de pneus en flamme sur l'axe Nantes-Rennes http #AFP,0,fr
Fresnoy le Grand (02) : de nouvelles éoliennes … http,1,fr
uma pena que quem saiu hoje do #MasterChefBR tenha saído,0,pt
@user bonjour l ecologie,1,fr
Nn so se dopo posso aprirlo ti amo buonantt,2,it
I'm going to woo @user with my intense ass karaoke skills tomorrow everyone better watch out I'm pulling out the Bee Gees and Prince ,1,en
"O #VideoShowAoVivo depois da @user , está precisando se reinventar viu? Tá chato demais!",0,pt
"Mi mamá me dice que no vaya al colé, en serio que la amo. Pero tengo que ir",2,es
"Soy la unica que quiere un poco mas a Assereto que a Pesaressi? Ojo, no digo que no quiera a GP pero GA, a él lo quiero un poco mas.",1,es
De Bortoli a Rai3: Niente sconti del Corsera al governo #Monti . Buffone,0,it
"@user muchísimas felicidades 🎊y que cuumplas muuchos maaas, que pases un día de 10  O lo que queda de día  🎁 🎂 🎈 🎉 💪🐻",2,es
That look on Putin's face shaking Obama's hand is priceless. ,2,en
Le ministère de l'#Ecologie a mis en ligne son site internet GéoRisques : http,1,fr
Greasy hair and the smell of weed at shotton station\u002c where art though friday. ,1,en
Não quero que o Victor saia não. Injusto isso. Acidentes acontecem. #MasterChefBR,0,pt
Mayara e Maraysa Cantando Elis Regina no #conversacomBial manoooo 😍😍😍😍😍😍😍❤❤❤❤❤❤❤❤❤,2,pt
"Bueno, vídeos de hoy programados, estoy motivado con youtube, el descanso me ha sentado genial",2,es
Nicht gut. #LT,0,de
Watching the #49ers game from Sunday night and I see why Cliff Avril was throwing fits. He was getting his butt kicked all night ,0,en
Eu pensava que o Rafael Infante era gay #TheNoite,1,pt
#clouds #staatskanzlei #munich #münchen #blau #wolken #himmel #sky #silhouette #instagood… http,1,de
"Le Directeur du Parc des Écrins nous écrit poliment, mais on a l'impression que le seul écologiste qu'il connait... http",2,fr
"""2 THINGS: Gandhi was racist, and it's friday"" ",0,en
Sommet des peuples face au changement climatique: Pour un monde habitable et une justice climatique La Confére... http,1,fr
apaixonada pelo filho do Serginho #altashoras,2,pt
"&gt;&gt; Du mazout à la géothermie : ""Le projet d'Ecosystem reçoit une aide énergisante!"" http @user",2,fr
@user Llévales bibliografía! La evidencia en educación médica existe,0,es
Oder vielleicht liegt's auch einfach an mir. Vielleicht bin ich einfach so abgrundtief scheiße.,0,de
stoner...paul musste seine geliebte katze louie einschläfern raucht 1 für louie &amp; ihn...&amp; schreibt was zum video http,0,de
dos competidores restantes a única que já passou de voltar pra casa é a miriam  #MasterChefBR,1,pt
#FF @user ... Gentile e ironico positivo ..Mi fa sempre sorridere ... Grazie,2,it
@user @user @user Bom dia Xande #Encontro,1,pt
heisesec The H Roundup - Google Drive backdoor\u002c Wayland 1.0 and Raspberry Pi: In the week ending 27 October - Go... ,1,en
"@user Por cierto, para tu trabajo, el alcoholismo no es una opción.",1,es
@user Que linda y grande que está Holly,2,es
"#calcio Juventus, Barzagli alla Rai: «Non so analizzare questo 2-4» http #news #calciomercato #news #calciomercato",1,it
Já começou o #TheNoite,1,pt
@user Debió decirlo! No le parece chirriante que sea igual al texto de 7 Caníbales? Se lo digo desde el respeto.,0,es
#encontro negro e branco no BR tá ferrado com a política do mesmo jeito.,0,pt
@user @user @user @user @user Gran capacidad de análisis de @user en esa entrevista. #visión,2,es
Highspeed hält diesen Monat verdächtig lang o.o,2,de
"@user Si juegan bien, pero no saben chutar, estamos apañados.  Ninguno sabe chutar a gol en el Valencia?",0,es
@user dos para vos un gran abrazo homosexual 🤗,2,es
RVP is getting the Hulk Hogan treatment by Man Utd. No mention of him at all. Pathetic considering he won us our 20th title. ,0,en
Se mi piace il calcio come a tutti gli italiani sono uno stupido pecorone. Mentre se mi piace #Grillo come a tutti voi sono figo. Giusto?,0,it
"Spring pictures tomorrow = drama drama drama.... Can't wait til morning."" ",0,en
"@user .. senatore Monti si doti di una rampa di lancio, lei è distante anni luce dai problemi della \""povera\"" gente !",1,it
"Moi aussi j'aime l'entreprise, celle sans patron, sans actionnaire et qui produit des biens et services durables socialement et écologiques!",2,fr
LOS PADDEL! SCHMEIß DICH RAN!,2,de
"@user Et vu l'oseille investi ds les appli et écosystème android, ils ont sorti ça tp tard pr m'y intéresser maintenant... #TooLate",2,fr
"""La marque c'est un écosystème de confiance : sens / expérience / identité"" @user #AperoCom",2,fr
@user exaltando a habilidade do brasileiro de fazer memes. Hahaha #ConversaComBial,2,pt
Luccisano un trentenne che si permette di dire a noi insegnanti da più di trenta anni come fare #labuonascuola. Pensiamoci,0,it
@user:#Hypo #Real #Estate Ex Chef klagt seit Jahren sein Gehalt ein.Nun fordert HRE Schadenersatz v Ex-Managern http,1,de
@user maudit réchauffement planétaire. .,0,fr
Que seriedad pues papá!! A ver el cabello con TINTE? Me da bien? MEJOR PREFIERO NATURAL! Así me identifico,0,es
"""investigative video reveals Planned Parenthood may be committing infanticide, babies born alive, murdered, and sold."" ACLJ ""with child"" KJV ",0,en
Iran-Backed Houthis in Yemen Fire Missile Into Saudi Arabia: A missile fired from Yemen Saturday struck the Sa...  ,0,en
got sei dank nur merkel schlimmer wäre steinbrück u konsaorten diese genossen reiten uns mit schwung noch tiefer... http,0,de
#ASVLive Weiße Elf erhöht den Druck. ASV kontert. Friesen verzieht knapp,1,de
Now it\u2019s November won\u2019t b long til Xmas music starts on VH1. Can\u2019t wait all day everyday ,2,en
"Io viaggio, non per andare da qualche parte, ma per andare. Io viaggio per l'amore del viaggio.  La grande... http",2,it
"Beppe #Grillo risponde a #Sartori: \""ma che mestiere è il politologo?\"" (dopo l'antipolitica, è l'ora dell'antipolitologia)",1,it
@user En una hora me paso por vuestro espacio para grabar vídeos para mi canal de YouTube,1,es
Il tour #labuonascuola oggi fa tappa al 'Luosi' di #Mirandola ristrutturato dopo terremoto 2012 e pronto a riaprire http,2,it
RT @user I just talked to Melissa McCarthy. So happy she won last night. She called to offer me a role in Bridesmaids 2. ,2,en
Nouvelle France industrielle : un plan Navires écologiques pour soutenir la filière navale | http,2,fr
Dinner mit Aussicht. http,1,de
"Definisce il governo Monti un esecutivo di buona volontà . Ai partiti dice: Si impegnino, anche a riscattarsi",2,it
"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",2,es
So June 9th is the day. This is gonna be worse the the Galaxy Foams ,0,en
Quiero ir al Carrefour a por más sobres de Star wars,1,es
OMG! Diese Videos sind so großartig! http,2,de
@user Gostaria muito de ver a participação do lucio mauro filho no #Encontro,1,pt
Mario Monti traditore di alto tradimento al popolo italiano e massone http,0,it
Explica essa parada de colocar pedra na ração pro cachorro comer mais devagar #EDeCasa,0,pt
"A Costo Zero: Mario Monti, il bullo di Arcore e Bersani: http via @user",1,it
"@user @user @user Jaja, schöne Ausrede... :-P",0,de
@user @user Ninguno de los clubes lo hizo oficial pero se dice que sí,1,es
Todas as novelas que a ingrid Guimarães faz ela está baranga #VideoShowAoVivo,0,pt
otaviano não percebe nem quando o joca nao ta bancada quero ver reparar no cabelo kkkj #VideoShowAoVivo,1,pt
